Gene_ID,log2FC,P.Value,FDR,Gene_Symbol,Gene_Description,Significance
ENSG00000137185,0.319131095485063,0.339069217323158,0.643362444698552,ZSCAN9,zinc finger and SCAN domain containing 9,NS
ENSG00000137200,-0.00296941588409369,0.988046853107912,0.995319129528241,CMTR1,cap methyltransferase 1,NS
ENSG00000137207,0.328709960868537,0.101846457191183,0.343833639477434,YIPF3,Yip1 domain family member 3,NS
ENSG00000137210,-0.153749378279275,0.720980148117003,0.881829024815579,TMEM14B,transmembrane protein 14B,NS
ENSG00000137216,-0.105018644725055,0.706635220070383,0.875139961142278,TMEM63B,transmembrane protein 63B,NS
ENSG00000137218,-1.45367922544551,0.00102863399126513,0.0153884860613489,FRS3,fibroblast growth factor receptor substrate 3,Down
ENSG00000137221,0.58110616515335,0.0295052839718139,0.165717859839506,TJAP1,tight junction associated protein 1,NS
ENSG00000137266,0.397729683180853,0.3762730879314,0.673745214943283,SLC22A23,solute carrier family 22 member 23,NS
ENSG00000137267,-0.31948250289621,0.612339553361392,0.829241237002576,TUBB2A,tubulin beta 2A class IIa,NS
ENSG00000137269,0.0532979968014066,0.965877207985565,0.986427786878875,LRRC1,leucine rich repeat containing 1,NS
ENSG00000137274,0.294342325191171,0.147478181520543,0.426394239920086,BPHL,biphenyl hydrolase like,NS
ENSG00000137285,0.807202267130543,0.0822195328762827,0.301491465956188,TUBB2B,tubulin beta 2B class IIb,NS
ENSG00000137288,-0.160845808429382,0.672664417346127,0.862446397835174,UQCC2,ubiquinol-cytochrome c reductase complex assembly factor 2,NS
ENSG00000137312,0.410088273027448,0.371293449682835,0.670313735897995,FLOT1,flotillin 1,NS
ENSG00000137332,-0.280662547511465,0.808044924849276,0.924209937760979,DDR1,discoidin domain receptor tyrosine kinase 1,NS
ENSG00000137337,0.0667826816060672,0.879302352147196,0.954816577950767,MDC1,mediator of DNA damage checkpoint 1,NS
ENSG00000137343,0.203588553293338,0.806998457964343,0.924209937760979,ATAT1,alpha tubulin acetyltransferase 1,NS
ENSG00000137413,-0.185223268878987,0.602796288585621,0.824236642472684,TAF8,TATA-box binding protein associated factor 8,NS
ENSG00000137449,-0.836511418848981,0.159285578671958,0.445241857057567,CPEB2,cytoplasmic polyadenylation element binding protein 2,NS
ENSG00000137474,0.0135894154349237,0.972378358821099,0.989475335892705,MYO7A,myosin VIIA,NS
ENSG00000137478,0.0180101985793706,0.95830238154648,0.983352231033713,FCHSD2,FCH and double SH3 domains 2,NS
ENSG00000137486,-1.39076072023999,0.0936017444459461,0.326670733200738,ARRB1,arrestin beta 1,NS
ENSG00000137491,0.491379589090101,0.280932680226711,0.590308337206666,SLCO2B1,solute carrier organic anion transporter family member 2B1,NS
ENSG00000137492,0.368063386883474,0.221766692682453,0.527804252002774,THAP12,THAP domain containing 12,NS
ENSG00000137494,-1.55141401510166,9.69764140666394e-10,3.16831329569975e-07,ANKRD42,ankyrin repeat domain 42,Down
ENSG00000137497,0.354240654440394,0.0576345072343838,0.242510298824196,NUMA1,nuclear mitotic apparatus protein 1,NS
ENSG00000137500,0.114253588588837,0.662305897160375,0.85668379648024,CCDC90B,coiled-coil domain containing 90B,NS
ENSG00000137501,-1.65008044634635,0.255449581107112,0.56724256905346,SYTL2,synaptotagmin like 2,NS
ENSG00000137502,-0.493094374021397,0.353038779166576,0.654987498699227,RAB30,"RAB30, member RAS oncogene family",NS
ENSG00000137504,0.501142330138878,0.0126820702225733,0.0907731499747155,CREBZF,CREB/ATF bZIP transcription factor,NS
ENSG00000137509,-0.0954295068694979,0.656161451388289,0.853775054439377,PRCP,prolylcarboxypeptidase,NS
ENSG00000137513,-0.26913595972788,0.51934910869075,0.779982651536689,NARS2,"asparaginyl-tRNA synthetase 2, mitochondrial",NS
ENSG00000137522,0.254075298371598,0.541335629729214,0.789892992061299,RNF121,ring finger protein 121,NS
ENSG00000137547,-0.54120983797911,0.4854185694726,0.759042654256368,MRPL15,mitochondrial ribosomal protein L15,NS
ENSG00000137558,-0.727904475271897,0.528896142310453,0.783642721046159,PI15,peptidase inhibitor 15,NS
ENSG00000137563,-0.00489589109927252,0.99081349432504,0.996322385874107,GGH,gamma-glutamyl hydrolase,NS
ENSG00000137573,-0.379822289793082,0.626912764460873,0.837979738479573,SULF1,sulfatase 1,NS
ENSG00000137574,-0.206031150173515,0.586738134855382,0.816163141026687,TGS1,trimethylguanosine synthase 1,NS
ENSG00000137575,-0.309152455746469,0.216893794810169,0.522153637707961,SDCBP,syndecan binding protein,NS
ENSG00000137642,-1.02278637022971,0.00156489955865604,0.0206910555869121,SORL1,sortilin related receptor 1,Down
ENSG00000137656,0.379946615641339,0.182071343689345,0.478717177800022,BUD13,BUD13 homolog,NS
ENSG00000137672,-0.708009560693715,0.148738935098265,0.427894706366754,TRPC6,transient receptor potential cation channel subfamily C member 6,NS
ENSG00000137691,0.291751218906965,0.751134465393029,0.898593180427663,CFAP300,cilia and flagella associated protein 300,NS
ENSG00000137692,-0.544153366080016,0.0333144152917897,0.175965710332183,DCUN1D5,defective in cullin neddylation 1 domain containing 5,NS
ENSG00000137693,0.951799879285602,0.0326693385759319,0.174604253877065,YAP1,Yes1 associated transcriptional regulator,NS
ENSG00000137710,1.08701373548383,0.0389698815268524,0.192696290081198,RDX,radixin,NS
ENSG00000137713,-0.0198103438671391,0.984100662804458,0.994112458895227,PPP2R1B,protein phosphatase 2 scaffold subunit Abeta,NS
ENSG00000137720,-0.317475703810295,0.562394522326442,0.803908011620266,CFAP68,cilia and flagella associated protein 68,NS
ENSG00000137726,0.178014241558622,0.781151827457933,0.912039228209067,FXYD6,FXYD domain containing ion transport regulator 6,NS
ENSG00000137727,-1.33919425845108,0.144394837783599,0.420964570256848,ARHGAP20,Rho GTPase activating protein 20,NS
ENSG00000137752,1.02178967345969,0.0591224717768212,0.246315258805284,CASP1,caspase 1,NS
ENSG00000137760,-0.179038453695511,0.574184774137957,0.80894355318754,ALKBH8,"alkB homolog 8, tRNA methyltransferase",NS
ENSG00000137770,0.621636704220355,0.0349094175086369,0.181128371171862,CTDSPL2,CTD small phosphatase like 2,NS
ENSG00000137776,0.178727508251812,0.339835921367937,0.644060294089533,SLTM,SAFB like transcription modulator,NS
ENSG00000137801,1.15445018585645,0.0422931691519343,0.200254893487981,THBS1,thrombospondin 1,NS
ENSG00000137804,2.65607722642481,0.0615332079437681,0.252311064799386,NUSAP1,nucleolar and spindle associated protein 1,NS
ENSG00000137812,2.17339823705508,0.282909056015721,0.592300264464012,KNL1,kinetochore scaffold 1,NS
ENSG00000137814,-0.148188237671681,0.497259283115395,0.767719820029378,HAUS2,HAUS augmin like complex subunit 2,NS
ENSG00000137815,-0.273534049481327,0.281488701615685,0.590618928933843,RTF1,"RTF1 homolog, Paf1/RNA polymerase II complex component",NS
ENSG00000137817,0.13194357245553,0.641561975249405,0.848379642946334,PARP6,poly(ADP-ribose) polymerase family member 6,NS
ENSG00000137821,-0.57767447545712,0.00805303901949302,0.0661485638194853,LRRC49,leucine rich repeat containing 49,NS
ENSG00000137822,-0.197646724280906,0.475984160458749,0.75444695189597,TUBGCP4,tubulin gamma complex component 4,NS
ENSG00000137824,0.0659132898970693,0.902847264313507,0.965398440606986,RMDN3,regulator of microtubule dynamics 3,NS
ENSG00000137825,-1.51224599205051,0.0476836427242683,0.216233344865074,ITPKA,inositol-trisphosphate 3-kinase A,NS
ENSG00000137831,1.27763167453359,0.347802863742719,0.651130033910161,UACA,uveal autoantigen with coiled-coil domains and ankyrin repeats,NS
ENSG00000137834,-0.281901365972893,0.610410289398197,0.827950763450011,SMAD6,SMAD family member 6,NS
ENSG00000137841,-0.601735582129181,0.263451349614368,0.57542274507102,PLCB2,phospholipase C beta 2,NS
ENSG00000137842,-0.949570462142406,0.120473371779939,0.379165416217285,TMEM62,transmembrane protein 62,NS
ENSG00000137845,-0.284976201585945,0.407092080628995,0.697971494953132,ADAM10,ADAM metallopeptidase domain 10,NS
ENSG00000137871,-0.458120561480696,0.32964662063643,0.634244105966141,ZNF280D,zinc finger protein 280D,NS
ENSG00000137872,0.608017709118345,0.102163526589295,0.344330182128579,SEMA6D,semaphorin 6D,NS
ENSG00000137876,-0.33023224271849,0.470360445180189,0.750706885852368,RSL24D1,ribosomal L24 domain containing 1,NS
ENSG00000137878,-0.294586675778612,0.499735771865551,0.768730847122464,GCOM1,"GCOM1, MYZAP-POLR2M combined locus",NS
ENSG00000137880,-0.738838627686107,0.165902338656343,0.454934259209478,GCHFR,GTP cyclohydrolase I feedback regulator,NS
ENSG00000137936,0.456531762654334,0.244091646267264,0.554171753731193,BCAR3,"BCAR3 adaptor protein, NSP family member",NS
ENSG00000137941,-1.00006780187623,0.338013826150073,0.642385302828555,TTLL7,tubulin tyrosine ligase like 7,NS
ENSG00000137942,-0.0569846377989122,0.822671385969024,0.931198585475369,FNBP1L,formin binding protein 1 like,NS
ENSG00000137944,-0.0754781410386557,0.793328642872918,0.917427779746165,KYAT3,kynurenine aminotransferase 3,NS
ENSG00000137947,-0.330650222409136,0.369502651320512,0.668170736555594,GTF2B,general transcription factor IIB,NS
ENSG00000137959,1.69599358237899,0.167180214636718,0.456550270379994,IFI44L,interferon induced protein 44 like,NS
ENSG00000137962,-0.151007750708059,0.863484594166385,0.948057115645786,ARHGAP29,Rho GTPase activating protein 29,NS
ENSG00000137968,-0.452802632630661,0.501559363554057,0.769344605139875,SLC44A5,solute carrier family 44 member 5,NS
ENSG00000137996,0.0483549105687786,0.833536078716578,0.935303944742023,RTCA,RNA 3'-terminal phosphate cyclase,NS
ENSG00000138002,-0.414131247691715,0.165878208481159,0.454934259209478,IFT172,intraflagellar transport 172,NS
ENSG00000138018,-1.06365070842465,0.144001278344495,0.420294133557051,SELENOI,selenoprotein I,NS
ENSG00000138029,0.107026823009394,0.740020947049816,0.89169809517871,HADHB,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta,NS
ENSG00000138031,0.0572507146064328,0.861107785096741,0.947789352400376,ADCY3,adenylate cyclase 3,NS
ENSG00000138032,-0.382278781216457,0.325939803559985,0.631188973318457,PPM1B,"protein phosphatase, Mg2+/Mn2+ dependent 1B",NS
ENSG00000138035,-0.637913109138122,0.413825702747883,0.704881721734033,PNPT1,polyribonucleotide nucleotidyltransferase 1,NS
ENSG00000138036,-0.349108246566958,0.152766917165146,0.434431367140731,DYNC2LI1,dynein cytoplasmic 2 light intermediate chain 1,NS
ENSG00000138050,-0.314211458918212,0.493953164363095,0.765245400753348,THUMPD2,THUMP domain containing 2,NS
ENSG00000138061,-0.443809806468146,0.445917233279421,0.729368497844634,CYP1B1,cytochrome P450 family 1 subfamily B member 1,NS
ENSG00000138073,0.131835831407717,0.615537093227561,0.83111047596437,PREB,prolactin regulatory element binding,NS
ENSG00000138074,-0.371640919644541,0.251091255861946,0.562373339091064,SLC5A6,solute carrier family 5 member 6,NS
ENSG00000138081,-0.30701853222664,0.246058690586198,0.556392591707304,FBXO11,F-box protein 11,NS
ENSG00000138085,0.856998539320745,0.000233320847241383,0.00521649788269476,ATRAID,all-trans retinoic acid induced differentiation factor,NS
ENSG00000138095,-0.467582106685273,0.105459190995923,0.351293027659473,LRPPRC,leucine rich pentatricopeptide repeat containing,NS
ENSG00000138101,-1.128499838432,1.26140719606305e-05,0.000587262841729269,DTNB,dystrobrevin beta,Down
ENSG00000138107,-0.68799675971716,0.00275190586599564,0.0306278050668174,ACTR1A,actin related protein 1A,NS
ENSG00000138119,0.881410741869316,0.0636613477847691,0.256644795124158,MYOF,myoferlin,NS
ENSG00000138135,-1.14008012078579,0.0932585069547303,0.326147154156598,CH25H,cholesterol 25-hydroxylase,NS
ENSG00000138166,0.779412132991085,0.106937316758076,0.354173036012359,DUSP5,dual specificity phosphatase 5,NS
ENSG00000138182,0.180857916375559,0.849049761902001,0.943139573681276,KIF20B,kinesin family member 20B,NS
ENSG00000138185,-0.372075028798814,0.761290525361764,0.902093383445153,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,NS
ENSG00000138190,-1.46625173037063,2.7146352531027e-05,0.00104539261762069,EXOC6,exocyst complex component 6,Down
ENSG00000138193,-0.25923756761021,0.761317946137497,0.902093383445153,PLCE1,phospholipase C epsilon 1,NS
ENSG00000138231,0.781065355420243,0.256834897615703,0.569071066080035,DBR1,debranching RNA lariats 1,NS
ENSG00000138279,-1.20093396255497,0.00291996715467997,0.0320058737474012,ANXA7,annexin A7,Down
ENSG00000138286,-0.909676189972361,0.00427492349284015,0.0423644081560519,FAM149B1,family with sequence similarity 149 member B1,NS
ENSG00000138303,-0.435517488280018,0.263841403813871,0.5755063837483,ASCC1,activating signal cointegrator 1 complex subunit 1,NS
ENSG00000138346,-0.128142456326977,0.878495793719393,0.954452413515341,DNA2,DNA replication helicase/nuclease 2,NS
ENSG00000138375,0.0759276369942363,0.789541842783482,0.915033731972892,SMARCAL1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1",NS
ENSG00000138376,1.27629690996944,0.203156712569816,0.506790932243127,BARD1,BRCA1 associated RING domain 1,NS
ENSG00000138379,0.142392532266436,0.912401467880057,0.968064767749733,MSTN,myostatin,NS
ENSG00000138380,-0.763311610138092,0.0485067763918696,0.218606022435631,CARF,calcium responsive transcription factor,NS
ENSG00000138381,-0.181601433459698,0.302754699898814,0.608272088985358,ASNSD1,asparagine synthetase domain containing 1,NS
ENSG00000138385,-0.212267162570648,0.276079743763507,0.585455537026131,SSB,small RNA binding exonuclease protection factor La,NS
ENSG00000138386,-0.0976700265834249,0.810798019551259,0.925736375044099,NAB1,NGFI-A binding protein 1,NS
ENSG00000138398,-0.0689279594861454,0.816106328765838,0.928230240476007,PPIG,peptidylprolyl isomerase G,NS
ENSG00000138399,-0.805647993972628,0.00311699915389023,0.0334776324451251,FASTKD1,FAST kinase domains 1,NS
ENSG00000138400,-1.00784764946765,0.00243653766816569,0.0282996026412639,MDH1B,malate dehydrogenase 1B,Down
ENSG00000138413,0.896262902873991,0.136398138334488,0.407953994417048,IDH1,isocitrate dehydrogenase (NADP(+)) 1,NS
ENSG00000138433,-0.790702663109703,0.395584020041787,0.687496322935994,CIR1,"corepressor interacting with RBPJ, CIR1",NS
ENSG00000138434,0.629981661857457,0.0668794090133162,0.264839044781559,ITPRID2,ITPR interacting domain containing 2,NS
ENSG00000138439,-0.630325685110244,0.00414378556725839,0.041348039630732,FAM117B,family with sequence similarity 117 member B,NS
ENSG00000138442,-0.13404482393103,0.645921381166282,0.849499782673419,WDR12,WD repeat domain 12,NS
ENSG00000138443,-0.122915351780612,0.677066479215779,0.86327055197602,ABI2,abl interactor 2,NS
ENSG00000138449,-0.0558359662177041,0.916476197980855,0.969501500497411,SLC40A1,solute carrier family 40 member 1,NS
ENSG00000138459,-0.537683313170134,0.308366427377187,0.615014841430541,SLC35A5,solute carrier family 35 member A5,NS
ENSG00000138468,-0.109357702637834,0.896804009096639,0.963111034573986,SENP7,SUMO specific peptidase 7,NS
ENSG00000138587,0.488255958765296,0.387576466501151,0.681809522983436,MNS1,meiosis specific nuclear structural 1,NS
ENSG00000138592,-0.350735461379444,0.269952114620572,0.58054006500176,USP8,ubiquitin specific peptidase 8,NS
ENSG00000138593,-0.453036324394153,0.297127044656806,0.604711519554704,SECISBP2L,SECIS binding protein 2 like,NS
ENSG00000138594,0.133223461838636,0.696753408466106,0.871414981593569,TMOD3,tropomodulin 3,NS
ENSG00000138600,0.441089665794588,0.0485275797201107,0.218606022435631,SPPL2A,signal peptide peptidase like 2A,NS
ENSG00000138604,-1.2450863735832,0.0240097636545184,0.142873611217957,GLCE,glucuronic acid epimerase,NS
ENSG00000138613,-0.0580019942687166,0.892037530264977,0.961429829362955,APH1B,"aph-1 homolog B, gamma-secretase subunit",NS
ENSG00000138614,0.394125552630714,0.29946304607996,0.605514104125434,INTS14,integrator complex subunit 14,NS
ENSG00000138621,0.304805122780366,0.670791546321035,0.861786704836833,PPCDC,phosphopantothenoylcysteine decarboxylase,NS
ENSG00000138623,-0.741561194715388,0.0899752657117843,0.319407462716071,SEMA7A,semaphorin 7A (JohnMiltonHagen blood group),NS
ENSG00000138639,-0.744247702439695,0.567173350623481,0.804866427786831,ARHGAP24,Rho GTPase activating protein 24,NS
ENSG00000138641,-1.13622085362509,0.00167120068771821,0.0216937634281574,HERC3,HECT and RLD domain containing E3 ubiquitin protein ligase 3,Down
ENSG00000138650,0.0819582372437519,0.802670353272595,0.921914871619964,PCDH10,protocadherin 10,NS
ENSG00000138658,0.276522906182697,0.627814009072854,0.838741628266702,ZGRF1,zinc finger GRF-type containing 1,NS
ENSG00000138660,0.277504592588969,0.516478736158842,0.778663047154975,AP1AR,adaptor related protein complex 1 associated regulatory protein,NS
ENSG00000138663,-0.409692889760172,0.291898873098512,0.601101889208207,COPS4,COP9 signalosome subunit 4,NS
ENSG00000138670,-0.791558084230064,0.624082060909697,0.836550358122281,RASGEF1B,RasGEF domain family member 1B,NS
ENSG00000138674,0.629855094384625,0.00329239527562302,0.0346986257559937,SEC31A,"SEC31 homolog A, COPII coat complex component",NS
ENSG00000138685,0.641801083514966,0.211344912081407,0.515851395420508,FGF2,fibroblast growth factor 2,NS
ENSG00000138698,-0.556387968840967,0.0751620633022777,0.285322854994553,RAP1GDS1,Rap1 GTPase-GDP dissociation stimulator 1,NS
ENSG00000138709,-0.567270626112507,0.21897047982895,0.524178397499064,LARP1B,La ribonucleoprotein 1B,NS
ENSG00000138741,-1.70719424933129,0.177557925769885,0.472368445546991,TRPC3,transient receptor potential cation channel subfamily C member 3,NS
ENSG00000138744,-0.351996286958638,0.614763109193979,0.830846342432041,NAAA,N-acylethanolamine acid amidase,NS
ENSG00000138750,0.123134642582405,0.713935163018293,0.87868943140713,NUP54,nucleoporin 54,NS
ENSG00000138756,-0.019831466232779,0.983014953445542,0.993971317304269,BMP2K,BMP2 inducible kinase,NS
ENSG00000138758,-0.230352558647244,0.396042659053009,0.687832989067861,SEPTIN11,septin 11,NS
ENSG00000138760,0.822651973637545,0.00432389485176977,0.042697433197804,SCARB2,scavenger receptor class B member 2,NS
ENSG00000138764,-0.192669830244424,0.471093516487814,0.751139032586363,CCNG2,cyclin G2,NS
ENSG00000138767,-0.255177092223321,0.470447240484738,0.750706885852368,CNOT6L,CCR4-NOT transcription complex subunit 6 like,NS
ENSG00000138772,-2.88731270881931,0.0367938271278178,0.187166188423174,ANXA3,annexin A3,NS
ENSG00000138777,-0.281966411775437,0.565805364941655,0.804390333538614,PPA2,inorganic pyrophosphatase 2,NS
ENSG00000138780,0.485466611974649,0.388314672001887,0.681898359190159,GSTCD,glutathione S-transferase C-terminal domain containing,NS
ENSG00000138794,0.0873813108925319,0.801337257442627,0.921324071220221,CASP6,caspase 6,NS
ENSG00000138795,0.121368911952463,0.904077126212771,0.966297909547169,LEF1,lymphoid enhancer binding factor 1,NS
ENSG00000138801,-0.350312714583548,0.122576793696809,0.383095107010701,PAPSS1,3'-phosphoadenosine 5'-phosphosulfate synthase 1,NS
ENSG00000138814,-1.5244485585582,1.56214708836671e-07,1.70122857107291e-05,PPP3CA,protein phosphatase 3 catalytic subunit alpha,Down
ENSG00000138821,-1.42704888205206,0.0405423661289106,0.196371632785082,SLC39A8,solute carrier family 39 member 8,NS
ENSG00000138829,4.16171318578725,2.61956071311075e-06,0.00016581819313991,FBN2,fibrillin 2,Up
ENSG00000138867,0.585439880336455,0.0359601573616838,0.184781569639337,GUCD1,guanylyl cyclase domain containing 1,NS
ENSG00000138942,0.184409907992462,0.528433031638142,0.783642721046159,RNF185,ring finger protein 185,NS
ENSG00000139044,-0.0440025630722897,0.916186001633102,0.969501500497411,B4GALNT3,"beta-1,4-N-acetyl-galactosaminyltransferase 3",NS
ENSG00000139112,-1.41528750994857,1.20974314928093e-06,9.07576193771649e-05,GABARAPL1,GABA type A receptor associated protein like 1,Down
ENSG00000139116,-0.53823318649024,0.0614491386159491,0.25217053318571,KIF21A,kinesin family member 21A,NS
ENSG00000139117,-1.11091787625016,0.0327664379393216,0.174796031694308,CPNE8,copine 8,NS
ENSG00000139131,0.0263665829695952,0.920002246293777,0.971068848138067,YARS2,tyrosyl-tRNA synthetase 2,NS
ENSG00000139132,-0.443662994504885,0.56966477865968,0.806214197478911,FGD4,"FYVE, RhoGEF and PH domain containing 4",NS
ENSG00000139133,0.201581823976782,0.532006664651364,0.784645915186983,ALG10,"ALG10 alpha-1,2-glucosyltransferase",NS
ENSG00000139146,1.26560033090943,0.0913955036589502,0.321742669815032,SINHCAF,SIN3-HDAC complex associated factor,NS
ENSG00000139154,-0.749225114251247,0.0300599291423395,0.167133600538416,AEBP2,AE binding protein 2,NS
ENSG00000139155,-0.837957171165392,0.183611979838553,0.480051538768957,SLCO1C1,solute carrier organic anion transporter family member 1C1,NS
ENSG00000139160,-0.37090004178899,0.672127657992158,0.862230388872017,ETFBKMT,electron transfer flavoprotein subunit beta lysine methyltransferase,NS
ENSG00000139163,-0.230442384828021,0.582285233428998,0.81365684936105,ETNK1,ethanolamine kinase 1,NS
ENSG00000139168,-0.0156639621324593,0.932060005167478,0.974834102495655,ZCRB1,zinc finger CCHC-type and RNA binding motif containing 1,NS
ENSG00000139173,-0.292719218821451,0.515390510784164,0.778040705503356,TMEM117,transmembrane protein 117,NS
ENSG00000139178,0.515356030617468,0.216350309260982,0.522059404499127,C1RL,complement C1r subcomponent like,NS
ENSG00000139182,-1.53265751840026,4.58725310314609e-05,0.0015435116089257,CLSTN3,calsyntenin 3,Down
ENSG00000139187,-1.0162097100365,0.293510505560025,0.602250855215871,KLRG1,killer cell lectin like receptor G1,NS
ENSG00000139197,-0.148712212377248,0.670259479292845,0.86168926203071,PEX5,peroxisomal biogenesis factor 5,NS
ENSG00000139200,-1.44380211963171,0.00803644503767839,0.0660658403746808,PIANP,PILR alpha associated neural protein,NS
ENSG00000139218,0.321809753718075,0.0316788012334835,0.171849437007349,SCAF11,SR-related CTD associated factor 11,NS
ENSG00000139220,-2.93749338854225,0.133719493431018,0.402828979616107,PPFIA2,PTPRF interacting protein alpha 2,NS
ENSG00000139233,-0.418499939504767,0.644710584269423,0.849499782673419,LLPH,"LLP homolog, long-term synaptic facilitation factor",NS
ENSG00000139263,0.648457902215413,0.274736885105536,0.584234901390026,LRIG3,leucine rich repeats and immunoglobulin like domains 3,NS
ENSG00000139266,1.10797573938399,0.0119715689348629,0.0877159065178678,MARCHF9,membrane associated ring-CH-type finger 9,NS
ENSG00000139278,-0.261779176882731,0.664569572520048,0.858278069947201,GLIPR1,GLI pathogenesis related 1,NS
ENSG00000139289,0.836755282720756,0.121190445331896,0.380305710147272,PHLDA1,pleckstrin homology like domain family A member 1,NS
ENSG00000139291,-0.343671183609884,0.527712908822874,0.783527618084392,TMEM19,transmembrane protein 19,NS
ENSG00000139292,-0.0747563225174175,0.983489181105056,0.993971317304269,LGR5,leucine rich repeat containing G protein-coupled receptor 5,NS
ENSG00000139318,0.786434899436116,0.111252039213852,0.363002787744167,DUSP6,dual specificity phosphatase 6,NS
ENSG00000139323,-0.144557094715423,0.654948938413472,0.853393920225911,POC1B,POC1 centriolar protein B,NS
ENSG00000139324,-0.345851197631123,0.190648761826027,0.488858636770964,TMTC3,transmembrane O-mannosyltransferase targeting cadherins 3,NS
ENSG00000139350,1.4073790836416,0.122488318534221,0.383007622758441,NEDD1,NEDD1 gamma-tubulin ring complex targeting factor,NS
ENSG00000139352,1.37608968893366,0.0513711993018947,0.226606056850867,ASCL1,achaete-scute family bHLH transcription factor 1,NS
ENSG00000139364,-0.330034478631112,0.409474517922979,0.699970874260207,TMEM132B,transmembrane protein 132B,NS
ENSG00000139370,0.579456576823355,0.0554082340574404,0.236483183537192,SLC15A4,solute carrier family 15 member 4,NS
ENSG00000139372,0.245306464401292,0.26441301255555,0.576032478202325,TDG,thymine DNA glycosylase,NS
ENSG00000139428,0.0709107819645661,0.905251842755622,0.966450488657443,MMAB,metabolism of cobalamin associated B,NS
ENSG00000139433,1.37698893071857,0.180747733903138,0.47684632690049,GLTP,glycolipid transfer protein,NS
ENSG00000139436,-0.154267547788036,0.388095566745607,0.681809522983436,GIT2,GIT ArfGAP 2,NS
ENSG00000139437,-0.237337350500098,0.477143985381089,0.754490910841478,TCHP,trichoplein keratin filament binding,NS
ENSG00000139438,0.853089378546154,0.0497855093877118,0.222067943669635,FAM222A,family with sequence similarity 222 member A,NS
ENSG00000139496,0.281597057700709,0.110543838188508,0.361443905436384,NUP58,nucleoporin 58,NS
ENSG00000139508,-3.32843344202133,3.97504998398949e-06,0.000234065733940963,SLC46A3,solute carrier family 46 member 3,Down
ENSG00000139531,-0.133224481759706,0.706338741938531,0.875139961142278,SUOX,sulfite oxidase,NS
ENSG00000139567,0.200552541853487,0.532319104547017,0.784992412762404,ACVRL1,activin A receptor like type 1,NS
ENSG00000139579,-0.415480172847693,0.123835088607612,0.385162786919775,NABP2,nucleic acid binding protein 2,NS
ENSG00000139597,-0.611877401406574,0.0837954693097264,0.305390612871144,N4BP2L1,NEDD4 binding protein 2 like 1,NS
ENSG00000139613,-0.113068071321873,0.810222625232259,0.925446571371639,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2",NS
ENSG00000139618,1.52403561472587,0.438212471775733,0.724418540197123,BRCA2,BRCA2 DNA repair associated,NS
ENSG00000139620,0.778739671873459,0.00143451491596281,0.0193458948986303,KANSL2,KAT8 regulatory NSL complex subunit 2,NS
ENSG00000139624,0.0406415844791784,0.829411041462721,0.934200512327759,CERS5,ceramide synthase 5,NS
ENSG00000139625,-0.0858445586603305,0.737757654988736,0.89169809517871,MAP3K12,mitogen-activated protein kinase kinase kinase 12,NS
ENSG00000139629,-0.378207712869,0.822797802272816,0.931198585475369,GALNT6,polypeptide N-acetylgalactosaminyltransferase 6,NS
ENSG00000139631,-0.260458074585609,0.386015146138586,0.680632821711142,CSAD,cysteine sulfinic acid decarboxylase,NS
ENSG00000139636,0.00224103604702026,0.992724386804589,0.996899420168,LMBR1L,limb development membrane protein 1 like,NS
ENSG00000139641,0.125715597112171,0.612486358282279,0.829313079770444,ESYT1,extended synaptotagmin 1,NS
ENSG00000139644,0.415510354319804,0.0598381167371483,0.248479067779351,TMBIM6,transmembrane BAX inhibitor motif containing 6,NS
ENSG00000139714,-0.464977774346341,0.12034349135894,0.379110071689998,MORN3,MORN repeat containing 3,NS
ENSG00000139718,-0.363677387915244,0.283133981368862,0.592300264464012,SETD1B,"SET domain containing 1B, histone lysine methyltransferase",NS
ENSG00000139719,-0.504162920783339,0.0473986565150576,0.215463910765037,VPS33A,VPS33A core subunit of CORVET and HOPS complexes,NS
ENSG00000139722,1.04977338314364,0.000830781305983179,0.0131883276912189,VPS37B,VPS37B subunit of ESCRT-I,Up
ENSG00000139725,-0.36297848755602,0.163891676963761,0.452287439860755,RHOF,"ras homolog family member F, filopodia associated",NS
ENSG00000139726,-0.273636425748697,0.18602477691429,0.482349959187898,DENR,density regulated re-initiation and release factor,NS
ENSG00000139734,2.55554038257587,2.22689040703744e-05,0.000898605144286354,DIAPH3,diaphanous related formin 3,Up
ENSG00000139737,0.627860502519711,0.148004591011548,0.427116422550132,SLAIN1,SLAIN motif family member 1,NS
ENSG00000139800,1.02478544446761,0.0616373188398145,0.252437595576076,ZIC5,Zic family member 5,NS
ENSG00000139826,-0.764575387995062,0.000336705366150304,0.0068339718404214,ABHD13,abhydrolase domain containing 13,NS
ENSG00000139832,1.87633601466363,6.90191652977564e-05,0.00206812457436591,RAB20,"RAB20, member RAS oncogene family",Up
ENSG00000139842,0.578129951295964,0.0301538991528658,0.167433492664597,CUL4A,cullin 4A,NS
ENSG00000139880,1.07864574825379,0.283660924888319,0.593087912318104,CDH24,cadherin 24,NS
