Gene_ID,log2FC,P.Value,FDR,Gene_Symbol,Gene_Description,Significance
ENSG00000204442,-2.1265435349253,0.00183538337993918,0.0231203518308756,NALF1,NALCN channel auxiliary factor 1,Down
ENSG00000204628,1.02254523435206,2.55639832140236e-05,0.0010074397742865,RACK1,receptor for activated C kinase 1,Up
ENSG00000204851,-1.93277724329057,1.44408924306365e-07,1.62169645011467e-05,PNMA8B,PNMA family member 8B,Down
ENSG00000204991,-1.00401541608713,0.00156694704138641,0.0206910555869121,SPIRE2,spire type actin nucleation factor 2,Down
ENSG00000205090,-1.20609450282671,0.000208003327531171,0.00482072700511602,TMEM240,transmembrane protein 240,Down
ENSG00000205336,1.29747920593022,6.96404609025363e-05,0.00208058580537135,ADGRG1,adhesion G protein-coupled receptor G1,Up
ENSG00000205593,-1.04632177043916,0.00322678863380097,0.0342816213041555,DENND6B,DENN domain containing 6B,Down
ENSG00000205683,1.36853785001415,0.000740757181656261,0.0120617182247823,DPF3,double PHD fingers 3,Up
ENSG00000205710,-2.18956221504142,4.41606007378944e-08,6.57733182754992e-06,C17orf107,chromosome 17 open reading frame 107,Down
ENSG00000205929,2.32867236907311,4.72425573904899e-06,0.000267303140363621,C21orf62,chromosome 21 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:1305],Up
ENSG00000206052,-2.13725239382683,1.95081342575175e-09,5.81112893412168e-07,DOK6,docking protein 6,Down
ENSG00000213398,1.22628863292054,0.000665479061857698,0.0111588939379052,LCAT,lecithin-cholesterol acyltransferase,Up
ENSG00000213799,1.43425691159712,0.00289337590997789,0.0318177103325256,ZNF845,zinc finger protein 845,Up
ENSG00000214595,-1.21860694427664,4.63617905788749e-06,0.000263793379203845,EML6,EMAP like 6,Down
ENSG00000215218,-1.4821161791472,1.1847343969405e-05,0.00056867251053144,UBE2QL1,ubiquitin conjugating enzyme E2 Q family like 1,Down
ENSG00000215788,-1.47661248082501,3.37480861847569e-05,0.00123393724505133,TNFRSF25,TNF receptor superfamily member 25,Down
ENSG00000221823,-1.66892130146113,8.33536065112892e-11,4.44318593024388e-08,PPP3R1,"protein phosphatase 3 regulatory subunit B, alpha",Down
ENSG00000233822,1.38097190308923,0.00296097478823294,0.0322806810066988,H2BC15,H2B clustered histone 15,Up
ENSG00000233904,1.11805275028523,0.000764717824557008,0.0123920994033814,HLA-E,"major histocompatibility complex, class I, E",Up
ENSG00000240184,1.84422270854222,7.73996100601477e-05,0.00224254411226845,PCDHGC3,"protocadherin gamma subfamily C, 3",Up
ENSG00000242114,1.40358542164346,0.00264846484505524,0.0298372101787758,MTFP1,mitochondrial fission process 1,Up
ENSG00000243232,-1.74840323630072,0.000110597105188292,0.00296710119776359,PCDHAC2,"protocadherin alpha subfamily C, 2",Down
ENSG00000244731,1.68147649307255,0.000540092037243019,0.00959658272490754,C4A,complement C4A (Chido/Rodgers blood group),Up
ENSG00000249242,-1.18716786582008,4.63815083967596e-05,0.00155358925779842,TMEM150C,transmembrane protein 150C,Down
ENSG00000250510,-1.57401258304683,0.00020883157794972,0.00482887265176887,GPR162,G protein-coupled receptor 162,Down
ENSG00000253910,2.53931937348517,4.85810582277772e-05,0.0015974966160095,PCDHGB2,"protocadherin gamma subfamily B, 2",Up
ENSG00000256235,1.69512120995023,0.00064407582415753,0.0109023102188045,SMIM3,small integral membrane protein 3,Up
ENSG00000256525,1.48539473769033,0.000574874162733134,0.0100732275435315,POLG2,"DNA polymerase gamma 2, accessory subunit",Up
ENSG00000258986,-1.08698068952083,0.00177434502428472,0.022619034044346,TMEM179,transmembrane protein 179,Down
ENSG00000259207,2.11229314534382,4.8435592000829e-05,0.0015974966160095,ITGB3,integrin subunit beta 3,Up
ENSG00000260916,-1.16896139972732,1.61706156504997e-05,0.000693966081814665,CCPG1,cell cycle progression 1,Down
ENSG00000263874,-1.36359792246962,0.0044343334146612,0.0434057925690399,LASP1NB,LASP1 neighbor,Down
ENSG00000272674,1.3259315554471,0.00300589210939102,0.0325600805175532,PCDHB16,protocadherin beta 16,Up
ENSG00000273173,-1.6121726695716,0.00117269278778195,0.0168246618824723,SNURF,SNRPN upstream open reading frame,Down
ENSG00000273564,-1.75515887001574,0.0011662478844857,0.0168246618824723,ENTREP2,endosomal transmembrane epsin interactor 2,Down
ENSG00000273703,3.03449704085221,2.39372753326011e-05,0.000950732253210133,H2BC14,H2B clustered histone 14,Up
ENSG00000273820,-1.20107571077958,0.000130796815890684,0.00337936263097155,USP27X,ubiquitin specific peptidase 27 X-linked,Down
ENSG00000274290,2.17341968533108,4.51288620048796e-05,0.00152355038128474,H2BC6,H2B clustered histone 6,Up
ENSG00000274641,6.33016621254433,5.27888239615138e-10,1.90944717529361e-07,H2BC17,H2B clustered histone 17,Up
ENSG00000275004,-1.0308271874872,0.000720126610031238,0.0118208141108531,ZNF280B,zinc finger protein 280B,Down
ENSG00000275482,-2.3367480440723,0.000120989617826284,0.00316636395179484,EPHB6,EPH receptor B6,Down
ENSG00000275714,1.31389080252909,0.0046200023522836,0.0446057043126104,H3C1,H3 clustered histone 1,Up
ENSG00000276043,2.98822603655034,1.79650247503108e-07,1.89531011115779e-05,UHRF1,ubiquitin like with PHD and ring finger domains 1,Up
ENSG00000277075,1.36176736647016,0.00274425383718969,0.0305762407734402,H2AC8,H2A clustered histone 8,Up
ENSG00000277200,-1.0828124852516,6.13709175381365e-05,0.00189325584804623,CCDC92B,coiled-coil domain containing 92B,Down
ENSG00000277224,2.20032526794694,0.000466876285886588,0.00859731458810794,H2BC7,H2B clustered histone 7,Up
ENSG00000277443,1.1916270644523,0.000825449130023858,0.0131242524158267,MARCKS,myristoylated alanine rich protein kinase C substrate,Up
ENSG00000278463,2.84706116241989,0.000399010305825097,0.00766053309273803,H2AC4,H2A clustered histone 4,Up
ENSG00000278550,-1.58879021929578,0.000380671330947827,0.00745732928402242,SLC43A2,solute carrier family 43 member 2,Down
ENSG00000278637,2.08402418543912,0.000136599277669859,0.00350247464364641,H4C1,H4 clustered histone 1,Up
ENSG00000278705,1.25639765572141,0.00470787620549023,0.0452081640130004,H4C2,H4 clustered histone 2,Up
